,index,song_id,song,sp_name,tiktok_stats,value,timestp,diff
1233,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-14T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-14T00:00:00.000Z,0.0
1234,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-15T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-15T00:00:00.000Z,0.0
1235,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-16T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-16T00:00:00.000Z,0.0
1236,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-17T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-17T00:00:00.000Z,0.0
1237,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-18T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-18T00:00:00.000Z,0.0
1238,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-19T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-19T00:00:00.000Z,0.0
1239,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-20T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-20T00:00:00.000Z,0.0
1240,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-21T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-21T00:00:00.000Z,0.0
1241,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-28T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-28T00:00:00.000Z,0.0
1242,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-29T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-29T00:00:00.000Z,0.0
1243,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-30T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-30T00:00:00.000Z,0.0
1244,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-01-31T00:00:00.000Z', 'diff': 0}",7400000.0,2020-01-31T00:00:00.000Z,0.0
1245,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-01T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-01T00:00:00.000Z,0.0
1246,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-02T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-02T00:00:00.000Z,0.0
1247,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-03T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-03T00:00:00.000Z,0.0
1248,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-04T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-04T00:00:00.000Z,0.0
1249,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-05T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-05T00:00:00.000Z,0.0
1250,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-06T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-06T00:00:00.000Z,0.0
1251,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-07T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-07T00:00:00.000Z,0.0
1252,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-08T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-08T00:00:00.000Z,0.0
1253,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-09T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-09T00:00:00.000Z,0.0
1254,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-10T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-10T00:00:00.000Z,0.0
1255,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-11T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-11T00:00:00.000Z,0.0
1256,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-12T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-12T00:00:00.000Z,0.0
1257,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-13T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-13T00:00:00.000Z,0.0
1258,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-14T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-14T00:00:00.000Z,0.0
1259,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-15T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-15T00:00:00.000Z,0.0
1260,6,7,Run Free,Run Free,"{'value': 7400000, 'timestp': '2020-02-16T00:00:00.000Z', 'diff': 0}",7400000.0,2020-02-16T00:00:00.000Z,0.0
1261,6,7,Run Free,Run Free,"{'value': 7300000, 'timestp': '2020-02-17T00:00:00.000Z', 'diff': -100000}",7300000.0,2020-02-17T00:00:00.000Z,-100000.0
1262,6,7,Run Free,Run Free,"{'value': 7300000, 'timestp': '2020-02-18T00:00:00.000Z', 'diff': 0}",7300000.0,2020-02-18T00:00:00.000Z,0.0
1263,6,7,Run Free,Run Free,"{'value': 7341929, 'timestp': '2020-02-24T00:00:00.000Z', 'diff': 41929}",7341929.0,2020-02-24T00:00:00.000Z,41929.0
1264,6,7,Run Free,Run Free,"{'value': 7341259, 'timestp': '2020-02-25T00:00:00.000Z', 'diff': -670}",7341259.0,2020-02-25T00:00:00.000Z,-670.0
1265,6,7,Run Free,Run Free,"{'value': 7341096, 'timestp': '2020-02-26T00:00:00.000Z', 'diff': -163}",7341096.0,2020-02-26T00:00:00.000Z,-163.0
1266,6,7,Run Free,Run Free,"{'value': 7340215, 'timestp': '2020-02-27T00:00:00.000Z', 'diff': -881}",7340215.0,2020-02-27T00:00:00.000Z,-881.0
1267,6,7,Run Free,Run Free,"{'value': 7339564, 'timestp': '2020-02-28T00:00:00.000Z', 'diff': -651}",7339564.0,2020-02-28T00:00:00.000Z,-651.0
1268,6,7,Run Free,Run Free,"{'value': 7339457, 'timestp': '2020-02-29T00:00:00.000Z', 'diff': -107}",7339457.0,2020-02-29T00:00:00.000Z,-107.0
1269,6,7,Run Free,Run Free,"{'value': 7340279, 'timestp': '2020-03-01T00:00:00.000Z', 'diff': 822}",7340279.0,2020-03-01T00:00:00.000Z,822.0
1270,6,7,Run Free,Run Free,"{'value': 7340776, 'timestp': '2020-03-02T00:00:00.000Z', 'diff': 497}",7340776.0,2020-03-02T00:00:00.000Z,497.0
1271,6,7,Run Free,Run Free,"{'value': 7340559, 'timestp': '2020-03-03T00:00:00.000Z', 'diff': -217}",7340559.0,2020-03-03T00:00:00.000Z,-217.0
1272,6,7,Run Free,Run Free,"{'value': 7340277, 'timestp': '2020-03-04T00:00:00.000Z', 'diff': -282}",7340277.0,2020-03-04T00:00:00.000Z,-282.0
1273,6,7,Run Free,Run Free,"{'value': 7339791, 'timestp': '2020-03-05T00:00:00.000Z', 'diff': -486}",7339791.0,2020-03-05T00:00:00.000Z,-486.0
1274,6,7,Run Free,Run Free,"{'value': 7339504, 'timestp': '2020-03-06T00:00:00.000Z', 'diff': -287}",7339504.0,2020-03-06T00:00:00.000Z,-287.0
1275,6,7,Run Free,Run Free,"{'value': 7338625, 'timestp': '2020-03-07T00:00:00.000Z', 'diff': -879}",7338625.0,2020-03-07T00:00:00.000Z,-879.0
1276,6,7,Run Free,Run Free,"{'value': 7337456, 'timestp': '2020-03-08T00:00:00.000Z', 'diff': -1169}",7337456.0,2020-03-08T00:00:00.000Z,-1169.0
1277,6,7,Run Free,Run Free,"{'value': 7335614, 'timestp': '2020-03-09T00:00:00.000Z', 'diff': -1842}",7335614.0,2020-03-09T00:00:00.000Z,-1842.0
1278,6,7,Run Free,Run Free,"{'value': 7312872, 'timestp': '2020-03-24T00:00:00.000Z', 'diff': -22742}",7312872.0,2020-03-24T00:00:00.000Z,-22742.0
1279,6,7,Run Free,Run Free,"{'value': 7311499, 'timestp': '2020-03-26T00:00:00.000Z', 'diff': -1373}",7311499.0,2020-03-26T00:00:00.000Z,-1373.0
1280,6,7,Run Free,Run Free,"{'value': 7310618, 'timestp': '2020-03-27T00:00:00.000Z', 'diff': -881}",7310618.0,2020-03-27T00:00:00.000Z,-881.0
1281,6,7,Run Free,Run Free,"{'value': 7309074, 'timestp': '2020-03-28T00:00:00.000Z', 'diff': -1544}",7309074.0,2020-03-28T00:00:00.000Z,-1544.0
1282,6,7,Run Free,Run Free,"{'value': 7307714, 'timestp': '2020-03-29T00:00:00.000Z', 'diff': -1360}",7307714.0,2020-03-29T00:00:00.000Z,-1360.0
1283,6,7,Run Free,Run Free,"{'value': 7305348, 'timestp': '2020-03-30T00:00:00.000Z', 'diff': -2366}",7305348.0,2020-03-30T00:00:00.000Z,-2366.0
1284,6,7,Run Free,Run Free,"{'value': 7303157, 'timestp': '2020-03-31T00:00:00.000Z', 'diff': -2191}",7303157.0,2020-03-31T00:00:00.000Z,-2191.0
1285,6,7,Run Free,Run Free,"{'value': 7301135, 'timestp': '2020-04-01T00:00:00.000Z', 'diff': -2022}",7301135.0,2020-04-01T00:00:00.000Z,-2022.0
1286,6,7,Run Free,Run Free,"{'value': 7300267, 'timestp': '2020-04-02T00:00:00.000Z', 'diff': -868}",7300267.0,2020-04-02T00:00:00.000Z,-868.0
1287,6,7,Run Free,Run Free,"{'value': 7298609, 'timestp': '2020-04-03T00:00:00.000Z', 'diff': -1658}",7298609.0,2020-04-03T00:00:00.000Z,-1658.0
1288,6,7,Run Free,Run Free,"{'value': 7297612, 'timestp': '2020-04-04T00:00:00.000Z', 'diff': -997}",7297612.0,2020-04-04T00:00:00.000Z,-997.0
1289,6,7,Run Free,Run Free,"{'value': 7296903, 'timestp': '2020-04-05T00:00:00.000Z', 'diff': -709}",7296903.0,2020-04-05T00:00:00.000Z,-709.0
1290,6,7,Run Free,Run Free,"{'value': 7295327, 'timestp': '2020-04-06T00:00:00.000Z', 'diff': -1576}",7295327.0,2020-04-06T00:00:00.000Z,-1576.0
1291,6,7,Run Free,Run Free,"{'value': 7293916, 'timestp': '2020-04-07T00:00:00.000Z', 'diff': -1411}",7293916.0,2020-04-07T00:00:00.000Z,-1411.0
1292,6,7,Run Free,Run Free,"{'value': 7292645, 'timestp': '2020-04-08T00:00:00.000Z', 'diff': -1271}",7292645.0,2020-04-08T00:00:00.000Z,-1271.0
1293,6,7,Run Free,Run Free,"{'value': 7291490, 'timestp': '2020-04-09T00:00:00.000Z', 'diff': -1155}",7291490.0,2020-04-09T00:00:00.000Z,-1155.0
1294,6,7,Run Free,Run Free,"{'value': 7293539, 'timestp': '2020-04-10T00:00:00.000Z', 'diff': 2049}",7293539.0,2020-04-10T00:00:00.000Z,2049.0
1295,6,7,Run Free,Run Free,"{'value': 7293880, 'timestp': '2020-04-11T00:00:00.000Z', 'diff': 341}",7293880.0,2020-04-11T00:00:00.000Z,341.0
1296,6,7,Run Free,Run Free,"{'value': 7294658, 'timestp': '2020-04-12T00:00:00.000Z', 'diff': 778}",7294658.0,2020-04-12T00:00:00.000Z,778.0
1297,6,7,Run Free,Run Free,"{'value': 7294071, 'timestp': '2020-04-13T00:00:00.000Z', 'diff': -587}",7294071.0,2020-04-13T00:00:00.000Z,-587.0
1298,6,7,Run Free,Run Free,"{'value': 7295373, 'timestp': '2020-04-14T00:00:00.000Z', 'diff': 1302}",7295373.0,2020-04-14T00:00:00.000Z,1302.0
1299,6,7,Run Free,Run Free,"{'value': 7295399, 'timestp': '2020-04-15T00:00:00.000Z', 'diff': 26}",7295399.0,2020-04-15T00:00:00.000Z,26.0
1300,6,7,Run Free,Run Free,"{'value': 7294729, 'timestp': '2020-04-16T00:00:00.000Z', 'diff': -670}",7294729.0,2020-04-16T00:00:00.000Z,-670.0
1301,6,7,Run Free,Run Free,"{'value': 7295418, 'timestp': '2020-04-17T00:00:00.000Z', 'diff': 689}",7295418.0,2020-04-17T00:00:00.000Z,689.0
1302,6,7,Run Free,Run Free,"{'value': 7297961, 'timestp': '2020-04-18T00:00:00.000Z', 'diff': 2543}",7297961.0,2020-04-18T00:00:00.000Z,2543.0
1303,6,7,Run Free,Run Free,"{'value': 7299144, 'timestp': '2020-04-19T00:00:00.000Z', 'diff': 1183}",7299144.0,2020-04-19T00:00:00.000Z,1183.0
1304,6,7,Run Free,Run Free,"{'value': 7299941, 'timestp': '2020-04-20T00:00:00.000Z', 'diff': 797}",7299941.0,2020-04-20T00:00:00.000Z,797.0
1305,6,7,Run Free,Run Free,"{'value': 7305818, 'timestp': '2020-04-21T00:00:00.000Z', 'diff': 5877}",7305818.0,2020-04-21T00:00:00.000Z,5877.0
1306,6,7,Run Free,Run Free,"{'value': 7317608, 'timestp': '2020-04-22T00:00:00.000Z', 'diff': 11790}",7317608.0,2020-04-22T00:00:00.000Z,11790.0
1307,6,7,Run Free,Run Free,"{'value': 7329642, 'timestp': '2020-04-23T00:00:00.000Z', 'diff': 12034}",7329642.0,2020-04-23T00:00:00.000Z,12034.0
1308,6,7,Run Free,Run Free,"{'value': 7351813, 'timestp': '2020-04-24T00:00:00.000Z', 'diff': 22171}",7351813.0,2020-04-24T00:00:00.000Z,22171.0
1309,6,7,Run Free,Run Free,"{'value': 7354747, 'timestp': '2020-04-25T00:00:00.000Z', 'diff': 2934}",7354747.0,2020-04-25T00:00:00.000Z,2934.0
1310,6,7,Run Free,Run Free,"{'value': 7368280, 'timestp': '2020-04-26T00:00:00.000Z', 'diff': 13533}",7368280.0,2020-04-26T00:00:00.000Z,13533.0
1311,6,7,Run Free,Run Free,"{'value': 7381732, 'timestp': '2020-04-27T00:00:00.000Z', 'diff': 13452}",7381732.0,2020-04-27T00:00:00.000Z,13452.0
1312,6,7,Run Free,Run Free,"{'value': 7389989, 'timestp': '2020-04-28T00:00:00.000Z', 'diff': 8257}",7389989.0,2020-04-28T00:00:00.000Z,8257.0
1313,6,7,Run Free,Run Free,"{'value': 7410752, 'timestp': '2020-04-29T00:00:00.000Z', 'diff': 20763}",7410752.0,2020-04-29T00:00:00.000Z,20763.0
1314,6,7,Run Free,Run Free,"{'value': 7425014, 'timestp': '2020-04-30T00:00:00.000Z', 'diff': 14262}",7425014.0,2020-04-30T00:00:00.000Z,14262.0
1315,6,7,Run Free,Run Free,"{'value': 7430684, 'timestp': '2020-05-01T00:00:00.000Z', 'diff': 5670}",7430684.0,2020-05-01T00:00:00.000Z,5670.0
1316,6,7,Run Free,Run Free,"{'value': 7483618, 'timestp': '2020-05-05T00:00:00.000Z', 'diff': 52934}",7483618.0,2020-05-05T00:00:00.000Z,52934.0
1317,6,7,Run Free,Run Free,"{'value': 7498866, 'timestp': '2020-05-06T00:00:00.000Z', 'diff': 15248}",7498866.0,2020-05-06T00:00:00.000Z,15248.0
1318,6,7,Run Free,Run Free,"{'value': 7511071, 'timestp': '2020-05-07T00:00:00.000Z', 'diff': 12205}",7511071.0,2020-05-07T00:00:00.000Z,12205.0
1319,6,7,Run Free,Run Free,"{'value': 7523701, 'timestp': '2020-05-08T00:00:00.000Z', 'diff': 12630}",7523701.0,2020-05-08T00:00:00.000Z,12630.0
1320,6,7,Run Free,Run Free,"{'value': 7536920, 'timestp': '2020-05-09T00:00:00.000Z', 'diff': 13219}",7536920.0,2020-05-09T00:00:00.000Z,13219.0
1321,6,7,Run Free,Run Free,"{'value': 7550783, 'timestp': '2020-05-10T00:00:00.000Z', 'diff': 13863}",7550783.0,2020-05-10T00:00:00.000Z,13863.0
1322,6,7,Run Free,Run Free,"{'value': 7565239, 'timestp': '2020-05-11T00:00:00.000Z', 'diff': 14456}",7565239.0,2020-05-11T00:00:00.000Z,14456.0
1323,6,7,Run Free,Run Free,"{'value': 7577572, 'timestp': '2020-05-12T00:00:00.000Z', 'diff': 12333}",7577572.0,2020-05-12T00:00:00.000Z,12333.0
1324,6,7,Run Free,Run Free,"{'value': 7589811, 'timestp': '2020-05-13T00:00:00.000Z', 'diff': 12239}",7589811.0,2020-05-13T00:00:00.000Z,12239.0
1325,6,7,Run Free,Run Free,"{'value': 7611271, 'timestp': '2020-05-15T00:00:00.000Z', 'diff': 21460}",7611271.0,2020-05-15T00:00:00.000Z,21460.0
1326,6,7,Run Free,Run Free,"{'value': 7630826, 'timestp': '2020-05-16T00:00:00.000Z', 'diff': 19555}",7630826.0,2020-05-16T00:00:00.000Z,19555.0
1327,6,7,Run Free,Run Free,"{'value': 7645308, 'timestp': '2020-05-17T00:00:00.000Z', 'diff': 14482}",7645308.0,2020-05-17T00:00:00.000Z,14482.0
1328,6,7,Run Free,Run Free,"{'value': 7656323, 'timestp': '2020-05-18T00:00:00.000Z', 'diff': 11015}",7656323.0,2020-05-18T00:00:00.000Z,11015.0
1329,6,7,Run Free,Run Free,"{'value': 7661117, 'timestp': '2020-05-19T00:00:00.000Z', 'diff': 4794}",7661117.0,2020-05-19T00:00:00.000Z,4794.0
1330,6,7,Run Free,Run Free,"{'value': 7677180, 'timestp': '2020-05-20T00:00:00.000Z', 'diff': 16063}",7677180.0,2020-05-20T00:00:00.000Z,16063.0
1331,6,7,Run Free,Run Free,"{'value': 7688279, 'timestp': '2020-05-21T00:00:00.000Z', 'diff': 11099}",7688279.0,2020-05-21T00:00:00.000Z,11099.0
1332,6,7,Run Free,Run Free,"{'value': 7699889, 'timestp': '2020-05-22T00:00:00.000Z', 'diff': 11610}",7699889.0,2020-05-22T00:00:00.000Z,11610.0
1333,6,7,Run Free,Run Free,"{'value': 7713366, 'timestp': '2020-05-23T00:00:00.000Z', 'diff': 13477}",7713366.0,2020-05-23T00:00:00.000Z,13477.0
1334,6,7,Run Free,Run Free,"{'value': 7727691, 'timestp': '2020-05-24T00:00:00.000Z', 'diff': 14325}",7727691.0,2020-05-24T00:00:00.000Z,14325.0
1335,6,7,Run Free,Run Free,"{'value': 7740915, 'timestp': '2020-05-25T00:00:00.000Z', 'diff': 13224}",7740915.0,2020-05-25T00:00:00.000Z,13224.0
1336,6,7,Run Free,Run Free,"{'value': 7752838, 'timestp': '2020-05-26T00:00:00.000Z', 'diff': 11923}",7752838.0,2020-05-26T00:00:00.000Z,11923.0
1337,6,7,Run Free,Run Free,"{'value': 7764408, 'timestp': '2020-05-27T00:00:00.000Z', 'diff': 11570}",7764408.0,2020-05-27T00:00:00.000Z,11570.0
1338,6,7,Run Free,Run Free,"{'value': 7776576, 'timestp': '2020-05-28T00:00:00.000Z', 'diff': 12168}",7776576.0,2020-05-28T00:00:00.000Z,12168.0
1339,6,7,Run Free,Run Free,"{'value': 7788290, 'timestp': '2020-05-29T00:00:00.000Z', 'diff': 11714}",7788290.0,2020-05-29T00:00:00.000Z,11714.0
1340,6,7,Run Free,Run Free,"{'value': 7801174, 'timestp': '2020-05-30T00:00:00.000Z', 'diff': 12884}",7801174.0,2020-05-30T00:00:00.000Z,12884.0
1341,6,7,Run Free,Run Free,"{'value': 7814277, 'timestp': '2020-05-31T00:00:00.000Z', 'diff': 13103}",7814277.0,2020-05-31T00:00:00.000Z,13103.0
1342,6,7,Run Free,Run Free,"{'value': 7825905, 'timestp': '2020-06-01T00:00:00.000Z', 'diff': 11628}",7825905.0,2020-06-01T00:00:00.000Z,11628.0
1343,6,7,Run Free,Run Free,"{'value': 7836698, 'timestp': '2020-06-02T00:00:00.000Z', 'diff': 10793}",7836698.0,2020-06-02T00:00:00.000Z,10793.0
1344,6,7,Run Free,Run Free,"{'value': 7847048, 'timestp': '2020-06-03T00:00:00.000Z', 'diff': 10350}",7847048.0,2020-06-03T00:00:00.000Z,10350.0
1345,6,7,Run Free,Run Free,"{'value': 7857989, 'timestp': '2020-06-04T00:00:00.000Z', 'diff': 10941}",7857989.0,2020-06-04T00:00:00.000Z,10941.0
1346,6,7,Run Free,Run Free,"{'value': 7868455, 'timestp': '2020-06-05T00:00:00.000Z', 'diff': 10466}",7868455.0,2020-06-05T00:00:00.000Z,10466.0
1347,6,7,Run Free,Run Free,"{'value': 7882200, 'timestp': '2020-06-06T00:00:00.000Z', 'diff': 13745}",7882200.0,2020-06-06T00:00:00.000Z,13745.0
1348,6,7,Run Free,Run Free,"{'value': 7900000, 'timestp': '2020-06-09T00:00:00.000Z', 'diff': 17800}",7900000.0,2020-06-09T00:00:00.000Z,17800.0
1349,6,7,Run Free,Run Free,"{'value': 7900000, 'timestp': '2020-06-10T00:00:00.000Z', 'diff': 0}",7900000.0,2020-06-10T00:00:00.000Z,0.0
1350,6,7,Run Free,Run Free,"{'value': 7900000, 'timestp': '2020-06-11T00:00:00.000Z', 'diff': 0}",7900000.0,2020-06-11T00:00:00.000Z,0.0
1351,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-12T00:00:00.000Z', 'diff': 100000}",8000000.0,2020-06-12T00:00:00.000Z,100000.0
1352,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-13T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-13T00:00:00.000Z,0.0
1353,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-14T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-14T00:00:00.000Z,0.0
1354,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-15T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-15T00:00:00.000Z,0.0
1355,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-16T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-16T00:00:00.000Z,0.0
1356,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-17T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-17T00:00:00.000Z,0.0
1357,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-18T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-18T00:00:00.000Z,0.0
1358,6,7,Run Free,Run Free,"{'value': 8000000, 'timestp': '2020-06-19T00:00:00.000Z', 'diff': 0}",8000000.0,2020-06-19T00:00:00.000Z,0.0
1359,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-20T00:00:00.000Z', 'diff': 100000}",8100000.0,2020-06-20T00:00:00.000Z,100000.0
1360,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-21T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-21T00:00:00.000Z,0.0
1361,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-22T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-22T00:00:00.000Z,0.0
1362,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-23T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-23T00:00:00.000Z,0.0
1363,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-24T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-24T00:00:00.000Z,0.0
1364,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-25T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-25T00:00:00.000Z,0.0
1365,6,7,Run Free,Run Free,"{'value': 8100000, 'timestp': '2020-06-26T00:00:00.000Z', 'diff': 0}",8100000.0,2020-06-26T00:00:00.000Z,0.0
1366,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-06-27T00:00:00.000Z', 'diff': 100000}",8200000.0,2020-06-27T00:00:00.000Z,100000.0
1367,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-06-28T00:00:00.000Z', 'diff': 0}",8200000.0,2020-06-28T00:00:00.000Z,0.0
1368,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-06-29T00:00:00.000Z', 'diff': 0}",8200000.0,2020-06-29T00:00:00.000Z,0.0
1369,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-06-30T00:00:00.000Z', 'diff': 0}",8200000.0,2020-06-30T00:00:00.000Z,0.0
1370,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-07-01T00:00:00.000Z', 'diff': 0}",8200000.0,2020-07-01T00:00:00.000Z,0.0
1371,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-07-02T00:00:00.000Z', 'diff': 0}",8200000.0,2020-07-02T00:00:00.000Z,0.0
1372,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-07-03T00:00:00.000Z', 'diff': 0}",8200000.0,2020-07-03T00:00:00.000Z,0.0
1373,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-07-04T00:00:00.000Z', 'diff': 0}",8200000.0,2020-07-04T00:00:00.000Z,0.0
1374,6,7,Run Free,Run Free,"{'value': 8200000, 'timestp': '2020-07-05T00:00:00.000Z', 'diff': 0}",8200000.0,2020-07-05T00:00:00.000Z,0.0
1375,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-06T00:00:00.000Z', 'diff': 100000}",8300000.0,2020-07-06T00:00:00.000Z,100000.0
1376,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-07T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-07T00:00:00.000Z,0.0
1377,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-08T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-08T00:00:00.000Z,0.0
1378,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-09T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-09T00:00:00.000Z,0.0
1379,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-10T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-10T00:00:00.000Z,0.0
1380,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-11T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-11T00:00:00.000Z,0.0
1381,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-13T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-13T00:00:00.000Z,0.0
1382,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-14T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-14T00:00:00.000Z,0.0
1383,6,7,Run Free,Run Free,"{'value': 8300000, 'timestp': '2020-07-15T00:00:00.000Z', 'diff': 0}",8300000.0,2020-07-15T00:00:00.000Z,0.0
1384,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-16T00:00:00.000Z', 'diff': 100000}",8400000.0,2020-07-16T00:00:00.000Z,100000.0
1385,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-17T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-17T00:00:00.000Z,0.0
1386,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-18T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-18T00:00:00.000Z,0.0
1387,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-19T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-19T00:00:00.000Z,0.0
1388,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-20T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-20T00:00:00.000Z,0.0
1389,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-21T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-21T00:00:00.000Z,0.0
1390,6,7,Run Free,Run Free,"{'value': 8400000, 'timestp': '2020-07-22T00:00:00.000Z', 'diff': 0}",8400000.0,2020-07-22T00:00:00.000Z,0.0
